FE,N,Eval,sigma,Iteration,Alg
20279,30,Griewank,1,11,cma-es-ppmf-dp-2-pt-0.1
16079,30,Griewank,10,11,cma-es-ppmf-dp-2-pt-0.1
17639,30,Griewank,100,11,cma-es-ppmf-dp-2-pt-0.1
17039,30,Griewank,1000,11,cma-es-ppmf-dp-2-pt-0.1
56199,50,Griewank,0.001,11,cma-es-ppmf-dp-2-pt-0.1
56799,50,Griewank,0.01,11,cma-es-ppmf-dp-2-pt-0.1
52999,50,Griewank,0.1,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Griewank,1,11,cma-es-ppmf-dp-2-pt-0.1
42399,50,Griewank,10,11,cma-es-ppmf-dp-2-pt-0.1
500199,50,Griewank,100,11,cma-es-ppmf-dp-2-pt-0.1
42799,50,Griewank,1000,11,cma-es-ppmf-dp-2-pt-0.1
213599,100,Griewank,0.001,11,cma-es-ppmf-dp-2-pt-0.1
213999,100,Griewank,0.01,11,cma-es-ppmf-dp-2-pt-0.1
198399,100,Griewank,0.1,11,cma-es-ppmf-dp-2-pt-0.1
183999,100,Griewank,1,11,cma-es-ppmf-dp-2-pt-0.1
159199,100,Griewank,10,11,cma-es-ppmf-dp-2-pt-0.1
154799,100,Griewank,100,11,cma-es-ppmf-dp-2-pt-0.1
175199,100,Griewank,1000,11,cma-es-ppmf-dp-2-pt-0.1
4399,2,Rastrigin,0.001,12,cma-es-ppmf-dp-2-pt-0.1
4263,2,Rastrigin,0.01,12,cma-es-ppmf-dp-2-pt-0.1
3887,2,Rastrigin,0.1,12,cma-es-ppmf-dp-2-pt-0.1
3527,2,Rastrigin,1,12,cma-es-ppmf-dp-2-pt-0.1
3127,2,Rastrigin,10,12,cma-es-ppmf-dp-2-pt-0.1
3007,2,Rastrigin,100,12,cma-es-ppmf-dp-2-pt-0.1
2567,2,Rastrigin,1000,12,cma-es-ppmf-dp-2-pt-0.1
18059,5,Rastrigin,0.001,12,cma-es-ppmf-dp-2-pt-0.1
17399,5,Rastrigin,0.01,12,cma-es-ppmf-dp-2-pt-0.1
16679,5,Rastrigin,0.1,12,cma-es-ppmf-dp-2-pt-0.1
15759,5,Rastrigin,1,12,cma-es-ppmf-dp-2-pt-0.1
12999,5,Rastrigin,10,12,cma-es-ppmf-dp-2-pt-0.1
11939,5,Rastrigin,100,12,cma-es-ppmf-dp-2-pt-0.1
11099,5,Rastrigin,1000,12,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,0.001,12,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,0.01,12,cma-es-ppmf-dp-2-pt-0.1
61279,10,Rastrigin,0.1,12,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,1,12,cma-es-ppmf-dp-2-pt-0.1
79439,10,Rastrigin,10,12,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,100,12,cma-es-ppmf-dp-2-pt-0.1
81199,10,Rastrigin,1000,12,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.001,12,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.01,12,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.1,12,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1,12,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,10,12,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,100,12,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1000,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.001,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.01,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.1,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,10,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,100,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1000,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.001,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.01,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.1,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,10,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,100,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1000,12,cma-es-ppmf-dp-2-pt-0.1
4679,2,Schaffer,0.001,12,cma-es-ppmf-dp-2-pt-0.1
4303,2,Schaffer,0.01,12,cma-es-ppmf-dp-2-pt-0.1
4127,2,Schaffer,0.1,12,cma-es-ppmf-dp-2-pt-0.1
3751,2,Schaffer,1,12,cma-es-ppmf-dp-2-pt-0.1
3407,2,Schaffer,10,12,cma-es-ppmf-dp-2-pt-0.1
2967,2,Schaffer,100,12,cma-es-ppmf-dp-2-pt-0.1
2767,2,Schaffer,1000,12,cma-es-ppmf-dp-2-pt-0.1
18699,5,Schaffer,0.001,12,cma-es-ppmf-dp-2-pt-0.1
16699,5,Schaffer,0.01,12,cma-es-ppmf-dp-2-pt-0.1
15739,5,Schaffer,0.1,12,cma-es-ppmf-dp-2-pt-0.1
14819,5,Schaffer,1,12,cma-es-ppmf-dp-2-pt-0.1
13019,5,Schaffer,10,12,cma-es-ppmf-dp-2-pt-0.1
12459,5,Schaffer,100,12,cma-es-ppmf-dp-2-pt-0.1
10479,5,Schaffer,1000,12,cma-es-ppmf-dp-2-pt-0.1
67399,10,Schaffer,0.001,12,cma-es-ppmf-dp-2-pt-0.1
69239,10,Schaffer,0.01,12,cma-es-ppmf-dp-2-pt-0.1
85239,10,Schaffer,0.1,12,cma-es-ppmf-dp-2-pt-0.1
54639,10,Schaffer,1,12,cma-es-ppmf-dp-2-pt-0.1
100039,10,Schaffer,10,12,cma-es-ppmf-dp-2-pt-0.1
50919,10,Schaffer,100,12,cma-es-ppmf-dp-2-pt-0.1
50599,10,Schaffer,1000,12,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.001,12,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.01,12,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.1,12,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1,12,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,10,12,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,100,12,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1000,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.001,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.01,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.1,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,10,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,100,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1000,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.001,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.01,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.1,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,10,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,100,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1000,12,cma-es-ppmf-dp-2-pt-0.1
4567,2,Schwefel,0.001,12,cma-es-ppmf-dp-2-pt-0.1
4255,2,Schwefel,0.01,12,cma-es-ppmf-dp-2-pt-0.1
3823,2,Schwefel,0.1,12,cma-es-ppmf-dp-2-pt-0.1
3535,2,Schwefel,1,12,cma-es-ppmf-dp-2-pt-0.1
3263,2,Schwefel,10,12,cma-es-ppmf-dp-2-pt-0.1
2991,2,Schwefel,100,12,cma-es-ppmf-dp-2-pt-0.1
2655,2,Schwefel,1000,12,cma-es-ppmf-dp-2-pt-0.1
4959,5,Schwefel,0.001,12,cma-es-ppmf-dp-2-pt-0.1
5579,5,Schwefel,0.01,12,cma-es-ppmf-dp-2-pt-0.1
5379,5,Schwefel,0.1,12,cma-es-ppmf-dp-2-pt-0.1
4819,5,Schwefel,1,12,cma-es-ppmf-dp-2-pt-0.1
4179,5,Schwefel,10,12,cma-es-ppmf-dp-2-pt-0.1
5219,5,Schwefel,100,12,cma-es-ppmf-dp-2-pt-0.1
5279,5,Schwefel,1000,12,cma-es-ppmf-dp-2-pt-0.1
7159,10,Schwefel,0.001,12,cma-es-ppmf-dp-2-pt-0.1
7279,10,Schwefel,0.01,12,cma-es-ppmf-dp-2-pt-0.1
7199,10,Schwefel,0.1,12,cma-es-ppmf-dp-2-pt-0.1
6879,10,Schwefel,1,12,cma-es-ppmf-dp-2-pt-0.1
6559,10,Schwefel,10,12,cma-es-ppmf-dp-2-pt-0.1
6599,10,Schwefel,100,12,cma-es-ppmf-dp-2-pt-0.1
7039,10,Schwefel,1000,12,cma-es-ppmf-dp-2-pt-0.1
190079,30,Schwefel,0.001,12,cma-es-ppmf-dp-2-pt-0.1
194879,30,Schwefel,0.01,12,cma-es-ppmf-dp-2-pt-0.1
213479,30,Schwefel,0.1,12,cma-es-ppmf-dp-2-pt-0.1
167159,30,Schwefel,1,12,cma-es-ppmf-dp-2-pt-0.1
179759,30,Schwefel,10,12,cma-es-ppmf-dp-2-pt-0.1
194399,30,Schwefel,100,12,cma-es-ppmf-dp-2-pt-0.1
221159,30,Schwefel,1000,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.001,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.01,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.1,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,10,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,100,12,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1000,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.001,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.01,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.1,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,10,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,100,12,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1000,12,cma-es-ppmf-dp-2-pt-0.1
4639,2,Griewank,0.001,12,cma-es-ppmf-dp-2-pt-0.1
4335,2,Griewank,0.01,12,cma-es-ppmf-dp-2-pt-0.1
4023,2,Griewank,0.1,12,cma-es-ppmf-dp-2-pt-0.1
3751,2,Griewank,1,12,cma-es-ppmf-dp-2-pt-0.1
3415,2,Griewank,10,12,cma-es-ppmf-dp-2-pt-0.1
3039,2,Griewank,100,12,cma-es-ppmf-dp-2-pt-0.1
2743,2,Griewank,1000,12,cma-es-ppmf-dp-2-pt-0.1
18399,5,Griewank,0.001,12,cma-es-ppmf-dp-2-pt-0.1
18199,5,Griewank,0.01,12,cma-es-ppmf-dp-2-pt-0.1
16119,5,Griewank,0.1,12,cma-es-ppmf-dp-2-pt-0.1
14479,5,Griewank,1,12,cma-es-ppmf-dp-2-pt-0.1
13479,5,Griewank,10,12,cma-es-ppmf-dp-2-pt-0.1
12639,5,Griewank,100,12,cma-es-ppmf-dp-2-pt-0.1
10799,5,Griewank,1000,12,cma-es-ppmf-dp-2-pt-0.1
4599,10,Griewank,0.001,12,cma-es-ppmf-dp-2-pt-0.1
11119,10,Griewank,0.01,12,cma-es-ppmf-dp-2-pt-0.1
4999,10,Griewank,0.1,12,cma-es-ppmf-dp-2-pt-0.1
6239,10,Griewank,1,12,cma-es-ppmf-dp-2-pt-0.1
6519,10,Griewank,10,12,cma-es-ppmf-dp-2-pt-0.1
4319,10,Griewank,100,12,cma-es-ppmf-dp-2-pt-0.1
4719,10,Griewank,1000,12,cma-es-ppmf-dp-2-pt-0.1
22199,30,Griewank,0.001,12,cma-es-ppmf-dp-2-pt-0.1
22199,30,Griewank,0.01,12,cma-es-ppmf-dp-2-pt-0.1
21359,30,Griewank,0.1,12,cma-es-ppmf-dp-2-pt-0.1
18239,30,Griewank,1,12,cma-es-ppmf-dp-2-pt-0.1
17519,30,Griewank,10,12,cma-es-ppmf-dp-2-pt-0.1
17519,30,Griewank,100,12,cma-es-ppmf-dp-2-pt-0.1
17759,30,Griewank,1000,12,cma-es-ppmf-dp-2-pt-0.1
56199,50,Griewank,0.001,12,cma-es-ppmf-dp-2-pt-0.1
53799,50,Griewank,0.01,12,cma-es-ppmf-dp-2-pt-0.1
51399,50,Griewank,0.1,12,cma-es-ppmf-dp-2-pt-0.1
47399,50,Griewank,1,12,cma-es-ppmf-dp-2-pt-0.1
41799,50,Griewank,10,12,cma-es-ppmf-dp-2-pt-0.1
41199,50,Griewank,100,12,cma-es-ppmf-dp-2-pt-0.1
44999,50,Griewank,1000,12,cma-es-ppmf-dp-2-pt-0.1
217599,100,Griewank,0.001,12,cma-es-ppmf-dp-2-pt-0.1
209199,100,Griewank,0.01,12,cma-es-ppmf-dp-2-pt-0.1
196399,100,Griewank,0.1,12,cma-es-ppmf-dp-2-pt-0.1
181999,100,Griewank,1,12,cma-es-ppmf-dp-2-pt-0.1
164399,100,Griewank,10,12,cma-es-ppmf-dp-2-pt-0.1
156799,100,Griewank,100,12,cma-es-ppmf-dp-2-pt-0.1
167599,100,Griewank,1000,12,cma-es-ppmf-dp-2-pt-0.1
4351,2,Rastrigin,0.001,13,cma-es-ppmf-dp-2-pt-0.1
4159,2,Rastrigin,0.01,13,cma-es-ppmf-dp-2-pt-0.1
3775,2,Rastrigin,0.1,13,cma-es-ppmf-dp-2-pt-0.1
3431,2,Rastrigin,1,13,cma-es-ppmf-dp-2-pt-0.1
3159,2,Rastrigin,10,13,cma-es-ppmf-dp-2-pt-0.1
3031,2,Rastrigin,100,13,cma-es-ppmf-dp-2-pt-0.1
2671,2,Rastrigin,1000,13,cma-es-ppmf-dp-2-pt-0.1
17459,5,Rastrigin,0.001,13,cma-es-ppmf-dp-2-pt-0.1
18679,5,Rastrigin,0.01,13,cma-es-ppmf-dp-2-pt-0.1
16799,5,Rastrigin,0.1,13,cma-es-ppmf-dp-2-pt-0.1
14859,5,Rastrigin,1,13,cma-es-ppmf-dp-2-pt-0.1
13219,5,Rastrigin,10,13,cma-es-ppmf-dp-2-pt-0.1
12559,5,Rastrigin,100,13,cma-es-ppmf-dp-2-pt-0.1
10579,5,Rastrigin,1000,13,cma-es-ppmf-dp-2-pt-0.1
77079,10,Rastrigin,0.001,13,cma-es-ppmf-dp-2-pt-0.1
92679,10,Rastrigin,0.01,13,cma-es-ppmf-dp-2-pt-0.1
74759,10,Rastrigin,0.1,13,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,1,13,cma-es-ppmf-dp-2-pt-0.1
95359,10,Rastrigin,10,13,cma-es-ppmf-dp-2-pt-0.1
100039,10,Rastrigin,100,13,cma-es-ppmf-dp-2-pt-0.1
62679,10,Rastrigin,1000,13,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.001,13,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.01,13,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,0.1,13,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1,13,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,10,13,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,100,13,cma-es-ppmf-dp-2-pt-0.1
300119,30,Rastrigin,1000,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.001,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.01,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,0.1,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,10,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,100,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Rastrigin,1000,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.001,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.01,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,0.1,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,10,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,100,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Rastrigin,1000,13,cma-es-ppmf-dp-2-pt-0.1
4751,2,Schaffer,0.001,13,cma-es-ppmf-dp-2-pt-0.1
4623,2,Schaffer,0.01,13,cma-es-ppmf-dp-2-pt-0.1
4087,2,Schaffer,0.1,13,cma-es-ppmf-dp-2-pt-0.1
3759,2,Schaffer,1,13,cma-es-ppmf-dp-2-pt-0.1
3399,2,Schaffer,10,13,cma-es-ppmf-dp-2-pt-0.1
3095,2,Schaffer,100,13,cma-es-ppmf-dp-2-pt-0.1
2759,2,Schaffer,1000,13,cma-es-ppmf-dp-2-pt-0.1
18899,5,Schaffer,0.001,13,cma-es-ppmf-dp-2-pt-0.1
16839,5,Schaffer,0.01,13,cma-es-ppmf-dp-2-pt-0.1
15859,5,Schaffer,0.1,13,cma-es-ppmf-dp-2-pt-0.1
13899,5,Schaffer,1,13,cma-es-ppmf-dp-2-pt-0.1
12979,5,Schaffer,10,13,cma-es-ppmf-dp-2-pt-0.1
11699,5,Schaffer,100,13,cma-es-ppmf-dp-2-pt-0.1
10899,5,Schaffer,1000,13,cma-es-ppmf-dp-2-pt-0.1
77319,10,Schaffer,0.001,13,cma-es-ppmf-dp-2-pt-0.1
71879,10,Schaffer,0.01,13,cma-es-ppmf-dp-2-pt-0.1
50479,10,Schaffer,0.1,13,cma-es-ppmf-dp-2-pt-0.1
100039,10,Schaffer,1,13,cma-es-ppmf-dp-2-pt-0.1
55399,10,Schaffer,10,13,cma-es-ppmf-dp-2-pt-0.1
93759,10,Schaffer,100,13,cma-es-ppmf-dp-2-pt-0.1
64679,10,Schaffer,1000,13,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.001,13,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.01,13,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,0.1,13,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1,13,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,10,13,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,100,13,cma-es-ppmf-dp-2-pt-0.1
300119,30,Schaffer,1000,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.001,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.01,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,0.1,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,10,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,100,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schaffer,1000,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.001,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.01,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,0.1,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,10,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,100,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schaffer,1000,13,cma-es-ppmf-dp-2-pt-0.1
4447,2,Schwefel,0.001,13,cma-es-ppmf-dp-2-pt-0.1
4175,2,Schwefel,0.01,13,cma-es-ppmf-dp-2-pt-0.1
3887,2,Schwefel,0.1,13,cma-es-ppmf-dp-2-pt-0.1
3519,2,Schwefel,1,13,cma-es-ppmf-dp-2-pt-0.1
3231,2,Schwefel,10,13,cma-es-ppmf-dp-2-pt-0.1
2951,2,Schwefel,100,13,cma-es-ppmf-dp-2-pt-0.1
2695,2,Schwefel,1000,13,cma-es-ppmf-dp-2-pt-0.1
5639,5,Schwefel,0.001,13,cma-es-ppmf-dp-2-pt-0.1
5139,5,Schwefel,0.01,13,cma-es-ppmf-dp-2-pt-0.1
4739,5,Schwefel,0.1,13,cma-es-ppmf-dp-2-pt-0.1
5199,5,Schwefel,1,13,cma-es-ppmf-dp-2-pt-0.1
4499,5,Schwefel,10,13,cma-es-ppmf-dp-2-pt-0.1
5079,5,Schwefel,100,13,cma-es-ppmf-dp-2-pt-0.1
5239,5,Schwefel,1000,13,cma-es-ppmf-dp-2-pt-0.1
7599,10,Schwefel,0.001,13,cma-es-ppmf-dp-2-pt-0.1
7039,10,Schwefel,0.01,13,cma-es-ppmf-dp-2-pt-0.1
6999,10,Schwefel,0.1,13,cma-es-ppmf-dp-2-pt-0.1
6839,10,Schwefel,1,13,cma-es-ppmf-dp-2-pt-0.1
6599,10,Schwefel,10,13,cma-es-ppmf-dp-2-pt-0.1
6759,10,Schwefel,100,13,cma-es-ppmf-dp-2-pt-0.1
7079,10,Schwefel,1000,13,cma-es-ppmf-dp-2-pt-0.1
198239,30,Schwefel,0.001,13,cma-es-ppmf-dp-2-pt-0.1
217799,30,Schwefel,0.01,13,cma-es-ppmf-dp-2-pt-0.1
219599,30,Schwefel,0.1,13,cma-es-ppmf-dp-2-pt-0.1
194399,30,Schwefel,1,13,cma-es-ppmf-dp-2-pt-0.1
175079,30,Schwefel,10,13,cma-es-ppmf-dp-2-pt-0.1
170639,30,Schwefel,100,13,cma-es-ppmf-dp-2-pt-0.1
181799,30,Schwefel,1000,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.001,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.01,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,0.1,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,10,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,100,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Schwefel,1000,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.001,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.01,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,0.1,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,10,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,100,13,cma-es-ppmf-dp-2-pt-0.1
1000399,100,Schwefel,1000,13,cma-es-ppmf-dp-2-pt-0.1
4559,2,Griewank,0.001,13,cma-es-ppmf-dp-2-pt-0.1
4279,2,Griewank,0.01,13,cma-es-ppmf-dp-2-pt-0.1
3927,2,Griewank,0.1,13,cma-es-ppmf-dp-2-pt-0.1
3759,2,Griewank,1,13,cma-es-ppmf-dp-2-pt-0.1
3439,2,Griewank,10,13,cma-es-ppmf-dp-2-pt-0.1
3047,2,Griewank,100,13,cma-es-ppmf-dp-2-pt-0.1
2559,2,Griewank,1000,13,cma-es-ppmf-dp-2-pt-0.1
18059,5,Griewank,0.001,13,cma-es-ppmf-dp-2-pt-0.1
16739,5,Griewank,0.01,13,cma-es-ppmf-dp-2-pt-0.1
16079,5,Griewank,0.1,13,cma-es-ppmf-dp-2-pt-0.1
15379,5,Griewank,1,13,cma-es-ppmf-dp-2-pt-0.1
13119,5,Griewank,10,13,cma-es-ppmf-dp-2-pt-0.1
13259,5,Griewank,100,13,cma-es-ppmf-dp-2-pt-0.1
11179,5,Griewank,1000,13,cma-es-ppmf-dp-2-pt-0.1
5759,10,Griewank,0.001,13,cma-es-ppmf-dp-2-pt-0.1
8519,10,Griewank,0.01,13,cma-es-ppmf-dp-2-pt-0.1
4439,10,Griewank,0.1,13,cma-es-ppmf-dp-2-pt-0.1
7279,10,Griewank,1,13,cma-es-ppmf-dp-2-pt-0.1
3719,10,Griewank,10,13,cma-es-ppmf-dp-2-pt-0.1
5279,10,Griewank,100,13,cma-es-ppmf-dp-2-pt-0.1
4799,10,Griewank,1000,13,cma-es-ppmf-dp-2-pt-0.1
22199,30,Griewank,0.001,13,cma-es-ppmf-dp-2-pt-0.1
21959,30,Griewank,0.01,13,cma-es-ppmf-dp-2-pt-0.1
21479,30,Griewank,0.1,13,cma-es-ppmf-dp-2-pt-0.1
17879,30,Griewank,1,13,cma-es-ppmf-dp-2-pt-0.1
15959,30,Griewank,10,13,cma-es-ppmf-dp-2-pt-0.1
18119,30,Griewank,100,13,cma-es-ppmf-dp-2-pt-0.1
17999,30,Griewank,1000,13,cma-es-ppmf-dp-2-pt-0.1
56999,50,Griewank,0.001,13,cma-es-ppmf-dp-2-pt-0.1
53799,50,Griewank,0.01,13,cma-es-ppmf-dp-2-pt-0.1
500199,50,Griewank,0.1,13,cma-es-ppmf-dp-2-pt-0.1
47799,50,Griewank,1,13,cma-es-ppmf-dp-2-pt-0.1
40799,50,Griewank,10,13,cma-es-ppmf-dp-2-pt-0.1
42799,50,Griewank,100,13,cma-es-ppmf-dp-2-pt-0.1
43999,50,Griewank,1000,13,cma-es-ppmf-dp-2-pt-0.1
209999,100,Griewank,0.001,13,cma-es-ppmf-dp-2-pt-0.1
213199,100,Griewank,0.01,13,cma-es-ppmf-dp-2-pt-0.1
197199,100,Griewank,0.1,13,cma-es-ppmf-dp-2-pt-0.1
184399,100,Griewank,1,13,cma-es-ppmf-dp-2-pt-0.1
162399,100,Griewank,10,13,cma-es-ppmf-dp-2-pt-0.1
156399,100,Griewank,100,13,cma-es-ppmf-dp-2-pt-0.1
165999,100,Griewank,1000,13,cma-es-ppmf-dp-2-pt-0.1
4479,2,Rastrigin,0.001,14,cma-es-ppmf-dp-2-pt-0.1
4311,2,Rastrigin,0.01,14,cma-es-ppmf-dp-2-pt-0.1
3855,2,Rastrigin,0.1,14,cma-es-ppmf-dp-2-pt-0.1
3535,2,Rastrigin,1,14,cma-es-ppmf-dp-2-pt-0.1
3151,2,Rastrigin,10,14,cma-es-ppmf-dp-2-pt-0.1
2999,2,Rastrigin,100,14,cma-es-ppmf-dp-2-pt-0.1
2623,2,Rastrigin,1000,14,cma-es-ppmf-dp-2-pt-0.1
17679,5,Rastrigin,0.001,14,cma-es-ppmf-dp-2-pt-0.1
17939,5,Rastrigin,0.01,14,cma-es-ppmf-dp-2-pt-0.1
15079,5,Rastrigin,0.1,14,cma-es-ppmf-dp-2-pt-0.1
14439,5,Rastrigin,1,14,cma-es-ppmf-dp-2-pt-0.1
12879,5,Rastrigin,10,14,cma-es-ppmf-dp-2-pt-0.1
