FE,N,Eval,sigma,Iteration,Alg
3167,2,Ellips100,100,15,cma-es-ppmf-dp-2-pt-0.1
2679,2,Ellips100,1000,15,cma-es-ppmf-dp-2-pt-0.1
3139,5,Ellips100,0.001,15,cma-es-ppmf-dp-2-pt-0.1
3299,5,Ellips100,0.01,15,cma-es-ppmf-dp-2-pt-0.1
2959,5,Ellips100,0.1,15,cma-es-ppmf-dp-2-pt-0.1
3059,5,Ellips100,1,15,cma-es-ppmf-dp-2-pt-0.1
2879,5,Ellips100,10,15,cma-es-ppmf-dp-2-pt-0.1
3579,5,Ellips100,100,15,cma-es-ppmf-dp-2-pt-0.1
3259,5,Ellips100,1000,15,cma-es-ppmf-dp-2-pt-0.1
5199,10,Ellips100,0.001,15,cma-es-ppmf-dp-2-pt-0.1
5519,10,Ellips100,0.01,15,cma-es-ppmf-dp-2-pt-0.1
5239,10,Ellips100,0.1,15,cma-es-ppmf-dp-2-pt-0.1
4839,10,Ellips100,1,15,cma-es-ppmf-dp-2-pt-0.1
4439,10,Ellips100,10,15,cma-es-ppmf-dp-2-pt-0.1
4719,10,Ellips100,100,15,cma-es-ppmf-dp-2-pt-0.1
4959,10,Ellips100,1000,15,cma-es-ppmf-dp-2-pt-0.1
37559,30,Ellips100,0.001,15,cma-es-ppmf-dp-2-pt-0.1
39119,30,Ellips100,0.01,15,cma-es-ppmf-dp-2-pt-0.1
34799,30,Ellips100,0.1,15,cma-es-ppmf-dp-2-pt-0.1
34319,30,Ellips100,1,15,cma-es-ppmf-dp-2-pt-0.1
31559,30,Ellips100,10,15,cma-es-ppmf-dp-2-pt-0.1
31199,30,Ellips100,100,15,cma-es-ppmf-dp-2-pt-0.1
32519,30,Ellips100,1000,15,cma-es-ppmf-dp-2-pt-0.1
110199,50,Ellips100,0.001,15,cma-es-ppmf-dp-2-pt-0.1
105199,50,Ellips100,0.01,15,cma-es-ppmf-dp-2-pt-0.1
95399,50,Ellips100,0.1,15,cma-es-ppmf-dp-2-pt-0.1
96599,50,Ellips100,1,15,cma-es-ppmf-dp-2-pt-0.1
88199,50,Ellips100,10,15,cma-es-ppmf-dp-2-pt-0.1
83999,50,Ellips100,100,15,cma-es-ppmf-dp-2-pt-0.1
89799,50,Ellips100,1000,15,cma-es-ppmf-dp-2-pt-0.1
457599,100,Ellips100,0.001,15,cma-es-ppmf-dp-2-pt-0.1
469599,100,Ellips100,0.01,15,cma-es-ppmf-dp-2-pt-0.1
421199,100,Ellips100,0.1,15,cma-es-ppmf-dp-2-pt-0.1
413999,100,Ellips100,1,15,cma-es-ppmf-dp-2-pt-0.1
393599,100,Ellips100,10,15,cma-es-ppmf-dp-2-pt-0.1
373199,100,Ellips100,100,15,cma-es-ppmf-dp-2-pt-0.1
387199,100,Ellips100,1000,15,cma-es-ppmf-dp-2-pt-0.1
4439,2,Sphere,0.001,16,cma-es-ppmf-dp-2-pt-0.1
4159,2,Sphere,0.01,16,cma-es-ppmf-dp-2-pt-0.1
3847,2,Sphere,0.1,16,cma-es-ppmf-dp-2-pt-0.1
3567,2,Sphere,1,16,cma-es-ppmf-dp-2-pt-0.1
3231,2,Sphere,10,16,cma-es-ppmf-dp-2-pt-0.1
2823,2,Sphere,100,16,cma-es-ppmf-dp-2-pt-0.1
2599,2,Sphere,1000,16,cma-es-ppmf-dp-2-pt-0.1
2619,5,Sphere,0.001,16,cma-es-ppmf-dp-2-pt-0.1
2619,5,Sphere,0.01,16,cma-es-ppmf-dp-2-pt-0.1
2539,5,Sphere,0.1,16,cma-es-ppmf-dp-2-pt-0.1
2499,5,Sphere,1,16,cma-es-ppmf-dp-2-pt-0.1
2499,5,Sphere,10,16,cma-es-ppmf-dp-2-pt-0.1
2779,5,Sphere,100,16,cma-es-ppmf-dp-2-pt-0.1
3039,5,Sphere,1000,16,cma-es-ppmf-dp-2-pt-0.1
4439,10,Sphere,0.001,16,cma-es-ppmf-dp-2-pt-0.1
4279,10,Sphere,0.01,16,cma-es-ppmf-dp-2-pt-0.1
4399,10,Sphere,0.1,16,cma-es-ppmf-dp-2-pt-0.1
3879,10,Sphere,1,16,cma-es-ppmf-dp-2-pt-0.1
3439,10,Sphere,10,16,cma-es-ppmf-dp-2-pt-0.1
3759,10,Sphere,100,16,cma-es-ppmf-dp-2-pt-0.1
4319,10,Sphere,1000,16,cma-es-ppmf-dp-2-pt-0.1
19079,30,Sphere,0.001,16,cma-es-ppmf-dp-2-pt-0.1
17039,30,Sphere,0.01,16,cma-es-ppmf-dp-2-pt-0.1
17399,30,Sphere,0.1,16,cma-es-ppmf-dp-2-pt-0.1
15119,30,Sphere,1,16,cma-es-ppmf-dp-2-pt-0.1
12359,30,Sphere,10,16,cma-es-ppmf-dp-2-pt-0.1
11999,30,Sphere,100,16,cma-es-ppmf-dp-2-pt-0.1
13799,30,Sphere,1000,16,cma-es-ppmf-dp-2-pt-0.1
41799,50,Sphere,0.001,16,cma-es-ppmf-dp-2-pt-0.1
41999,50,Sphere,0.01,16,cma-es-ppmf-dp-2-pt-0.1
39399,50,Sphere,0.1,16,cma-es-ppmf-dp-2-pt-0.1
34599,50,Sphere,1,16,cma-es-ppmf-dp-2-pt-0.1
27599,50,Sphere,10,16,cma-es-ppmf-dp-2-pt-0.1
26399,50,Sphere,100,16,cma-es-ppmf-dp-2-pt-0.1
30399,50,Sphere,1000,16,cma-es-ppmf-dp-2-pt-0.1
149199,100,Sphere,0.001,16,cma-es-ppmf-dp-2-pt-0.1
145599,100,Sphere,0.01,16,cma-es-ppmf-dp-2-pt-0.1
131599,100,Sphere,0.1,16,cma-es-ppmf-dp-2-pt-0.1
116399,100,Sphere,1,16,cma-es-ppmf-dp-2-pt-0.1
95599,100,Sphere,10,16,cma-es-ppmf-dp-2-pt-0.1
88399,100,Sphere,100,16,cma-es-ppmf-dp-2-pt-0.1
98399,100,Sphere,1000,16,cma-es-ppmf-dp-2-pt-0.1
4679,2,Ellips10,0.001,16,cma-es-ppmf-dp-2-pt-0.1
4071,2,Ellips10,0.01,16,cma-es-ppmf-dp-2-pt-0.1
3887,2,Ellips10,0.1,16,cma-es-ppmf-dp-2-pt-0.1
3695,2,Ellips10,1,16,cma-es-ppmf-dp-2-pt-0.1
3399,2,Ellips10,10,16,cma-es-ppmf-dp-2-pt-0.1
3047,2,Ellips10,100,16,cma-es-ppmf-dp-2-pt-0.1
2607,2,Ellips10,1000,16,cma-es-ppmf-dp-2-pt-0.1
2879,5,Ellips10,0.001,16,cma-es-ppmf-dp-2-pt-0.1
2919,5,Ellips10,0.01,16,cma-es-ppmf-dp-2-pt-0.1
2939,5,Ellips10,0.1,16,cma-es-ppmf-dp-2-pt-0.1
2639,5,Ellips10,1,16,cma-es-ppmf-dp-2-pt-0.1
2579,5,Ellips10,10,16,cma-es-ppmf-dp-2-pt-0.1
3019,5,Ellips10,100,16,cma-es-ppmf-dp-2-pt-0.1
3179,5,Ellips10,1000,16,cma-es-ppmf-dp-2-pt-0.1
4799,10,Ellips10,0.001,16,cma-es-ppmf-dp-2-pt-0.1
4679,10,Ellips10,0.01,16,cma-es-ppmf-dp-2-pt-0.1
4599,10,Ellips10,0.1,16,cma-es-ppmf-dp-2-pt-0.1
3959,10,Ellips10,1,16,cma-es-ppmf-dp-2-pt-0.1
3799,10,Ellips10,10,16,cma-es-ppmf-dp-2-pt-0.1
3999,10,Ellips10,100,16,cma-es-ppmf-dp-2-pt-0.1
4359,10,Ellips10,1000,16,cma-es-ppmf-dp-2-pt-0.1
25799,30,Ellips10,0.001,16,cma-es-ppmf-dp-2-pt-0.1
24959,30,Ellips10,0.01,16,cma-es-ppmf-dp-2-pt-0.1
22679,30,Ellips10,0.1,16,cma-es-ppmf-dp-2-pt-0.1
19559,30,Ellips10,1,16,cma-es-ppmf-dp-2-pt-0.1
17399,30,Ellips10,10,16,cma-es-ppmf-dp-2-pt-0.1
17759,30,Ellips10,100,16,cma-es-ppmf-dp-2-pt-0.1
19199,30,Ellips10,1000,16,cma-es-ppmf-dp-2-pt-0.1
59999,50,Ellips10,0.001,16,cma-es-ppmf-dp-2-pt-0.1
61399,50,Ellips10,0.01,16,cma-es-ppmf-dp-2-pt-0.1
58999,50,Ellips10,0.1,16,cma-es-ppmf-dp-2-pt-0.1
53399,50,Ellips10,1,16,cma-es-ppmf-dp-2-pt-0.1
47999,50,Ellips10,10,16,cma-es-ppmf-dp-2-pt-0.1
45199,50,Ellips10,100,16,cma-es-ppmf-dp-2-pt-0.1
48599,50,Ellips10,1000,16,cma-es-ppmf-dp-2-pt-0.1
245199,100,Ellips10,0.001,16,cma-es-ppmf-dp-2-pt-0.1
234799,100,Ellips10,0.01,16,cma-es-ppmf-dp-2-pt-0.1
229199,100,Ellips10,0.1,16,cma-es-ppmf-dp-2-pt-0.1
207599,100,Ellips10,1,16,cma-es-ppmf-dp-2-pt-0.1
185599,100,Ellips10,10,16,cma-es-ppmf-dp-2-pt-0.1
166399,100,Ellips10,100,16,cma-es-ppmf-dp-2-pt-0.1
184399,100,Ellips10,1000,16,cma-es-ppmf-dp-2-pt-0.1
4583,2,Ellips100,0.001,16,cma-es-ppmf-dp-2-pt-0.1
4423,2,Ellips100,0.01,16,cma-es-ppmf-dp-2-pt-0.1
4127,2,Ellips100,0.1,16,cma-es-ppmf-dp-2-pt-0.1
3615,2,Ellips100,1,16,cma-es-ppmf-dp-2-pt-0.1
3295,2,Ellips100,10,16,cma-es-ppmf-dp-2-pt-0.1
3151,2,Ellips100,100,16,cma-es-ppmf-dp-2-pt-0.1
2871,2,Ellips100,1000,16,cma-es-ppmf-dp-2-pt-0.1
3279,5,Ellips100,0.001,16,cma-es-ppmf-dp-2-pt-0.1
3419,5,Ellips100,0.01,16,cma-es-ppmf-dp-2-pt-0.1
3559,5,Ellips100,0.1,16,cma-es-ppmf-dp-2-pt-0.1
3179,5,Ellips100,1,16,cma-es-ppmf-dp-2-pt-0.1
3059,5,Ellips100,10,16,cma-es-ppmf-dp-2-pt-0.1
3059,5,Ellips100,100,16,cma-es-ppmf-dp-2-pt-0.1
3399,5,Ellips100,1000,16,cma-es-ppmf-dp-2-pt-0.1
6039,10,Ellips100,0.001,16,cma-es-ppmf-dp-2-pt-0.1
5479,10,Ellips100,0.01,16,cma-es-ppmf-dp-2-pt-0.1
5319,10,Ellips100,0.1,16,cma-es-ppmf-dp-2-pt-0.1
4799,10,Ellips100,1,16,cma-es-ppmf-dp-2-pt-0.1
4839,10,Ellips100,10,16,cma-es-ppmf-dp-2-pt-0.1
4559,10,Ellips100,100,16,cma-es-ppmf-dp-2-pt-0.1
5159,10,Ellips100,1000,16,cma-es-ppmf-dp-2-pt-0.1
38159,30,Ellips100,0.001,16,cma-es-ppmf-dp-2-pt-0.1
36599,30,Ellips100,0.01,16,cma-es-ppmf-dp-2-pt-0.1
35879,30,Ellips100,0.1,16,cma-es-ppmf-dp-2-pt-0.1
32999,30,Ellips100,1,16,cma-es-ppmf-dp-2-pt-0.1
30359,30,Ellips100,10,16,cma-es-ppmf-dp-2-pt-0.1
30479,30,Ellips100,100,16,cma-es-ppmf-dp-2-pt-0.1
30479,30,Ellips100,1000,16,cma-es-ppmf-dp-2-pt-0.1
106199,50,Ellips100,0.001,16,cma-es-ppmf-dp-2-pt-0.1
105799,50,Ellips100,0.01,16,cma-es-ppmf-dp-2-pt-0.1
103199,50,Ellips100,0.1,16,cma-es-ppmf-dp-2-pt-0.1
95799,50,Ellips100,1,16,cma-es-ppmf-dp-2-pt-0.1
88199,50,Ellips100,10,16,cma-es-ppmf-dp-2-pt-0.1
87399,50,Ellips100,100,16,cma-es-ppmf-dp-2-pt-0.1
89999,50,Ellips100,1000,16,cma-es-ppmf-dp-2-pt-0.1
465599,100,Ellips100,0.001,16,cma-es-ppmf-dp-2-pt-0.1
462399,100,Ellips100,0.01,16,cma-es-ppmf-dp-2-pt-0.1
420399,100,Ellips100,0.1,16,cma-es-ppmf-dp-2-pt-0.1
413199,100,Ellips100,1,16,cma-es-ppmf-dp-2-pt-0.1
388399,100,Ellips100,10,16,cma-es-ppmf-dp-2-pt-0.1
371999,100,Ellips100,100,16,cma-es-ppmf-dp-2-pt-0.1
385999,100,Ellips100,1000,16,cma-es-ppmf-dp-2-pt-0.1
4391,2,Sphere,0.001,17,cma-es-ppmf-dp-2-pt-0.1
4143,2,Sphere,0.01,17,cma-es-ppmf-dp-2-pt-0.1
3911,2,Sphere,0.1,17,cma-es-ppmf-dp-2-pt-0.1
3543,2,Sphere,1,17,cma-es-ppmf-dp-2-pt-0.1
3231,2,Sphere,10,17,cma-es-ppmf-dp-2-pt-0.1
2951,2,Sphere,100,17,cma-es-ppmf-dp-2-pt-0.1
2663,2,Sphere,1000,17,cma-es-ppmf-dp-2-pt-0.1
2719,5,Sphere,0.001,17,cma-es-ppmf-dp-2-pt-0.1
2739,5,Sphere,0.01,17,cma-es-ppmf-dp-2-pt-0.1
2779,5,Sphere,0.1,17,cma-es-ppmf-dp-2-pt-0.1
2899,5,Sphere,1,17,cma-es-ppmf-dp-2-pt-0.1
2319,5,Sphere,10,17,cma-es-ppmf-dp-2-pt-0.1
2439,5,Sphere,100,17,cma-es-ppmf-dp-2-pt-0.1
2979,5,Sphere,1000,17,cma-es-ppmf-dp-2-pt-0.1
4399,10,Sphere,0.001,17,cma-es-ppmf-dp-2-pt-0.1
4279,10,Sphere,0.01,17,cma-es-ppmf-dp-2-pt-0.1
4079,10,Sphere,0.1,17,cma-es-ppmf-dp-2-pt-0.1
3839,10,Sphere,1,17,cma-es-ppmf-dp-2-pt-0.1
3519,10,Sphere,10,17,cma-es-ppmf-dp-2-pt-0.1
3759,10,Sphere,100,17,cma-es-ppmf-dp-2-pt-0.1
4079,10,Sphere,1000,17,cma-es-ppmf-dp-2-pt-0.1
18719,30,Sphere,0.001,17,cma-es-ppmf-dp-2-pt-0.1
17039,30,Sphere,0.01,17,cma-es-ppmf-dp-2-pt-0.1
15479,30,Sphere,0.1,17,cma-es-ppmf-dp-2-pt-0.1
14759,30,Sphere,1,17,cma-es-ppmf-dp-2-pt-0.1
12479,30,Sphere,10,17,cma-es-ppmf-dp-2-pt-0.1
12239,30,Sphere,100,17,cma-es-ppmf-dp-2-pt-0.1
13559,30,Sphere,1000,17,cma-es-ppmf-dp-2-pt-0.1
43199,50,Sphere,0.001,17,cma-es-ppmf-dp-2-pt-0.1
43399,50,Sphere,0.01,17,cma-es-ppmf-dp-2-pt-0.1
40399,50,Sphere,0.1,17,cma-es-ppmf-dp-2-pt-0.1
36599,50,Sphere,1,17,cma-es-ppmf-dp-2-pt-0.1
26999,50,Sphere,10,17,cma-es-ppmf-dp-2-pt-0.1
27199,50,Sphere,100,17,cma-es-ppmf-dp-2-pt-0.1
30799,50,Sphere,1000,17,cma-es-ppmf-dp-2-pt-0.1
148399,100,Sphere,0.001,17,cma-es-ppmf-dp-2-pt-0.1
150399,100,Sphere,0.01,17,cma-es-ppmf-dp-2-pt-0.1
132399,100,Sphere,0.1,17,cma-es-ppmf-dp-2-pt-0.1
118799,100,Sphere,1,17,cma-es-ppmf-dp-2-pt-0.1
95199,100,Sphere,10,17,cma-es-ppmf-dp-2-pt-0.1
88399,100,Sphere,100,17,cma-es-ppmf-dp-2-pt-0.1
99199,100,Sphere,1000,17,cma-es-ppmf-dp-2-pt-0.1
4519,2,Ellips10,0.001,17,cma-es-ppmf-dp-2-pt-0.1
4247,2,Ellips10,0.01,17,cma-es-ppmf-dp-2-pt-0.1
3887,2,Ellips10,0.1,17,cma-es-ppmf-dp-2-pt-0.1
3535,2,Ellips10,1,17,cma-es-ppmf-dp-2-pt-0.1
3311,2,Ellips10,10,17,cma-es-ppmf-dp-2-pt-0.1
3071,2,Ellips10,100,17,cma-es-ppmf-dp-2-pt-0.1
2751,2,Ellips10,1000,17,cma-es-ppmf-dp-2-pt-0.1
3139,5,Ellips10,0.001,17,cma-es-ppmf-dp-2-pt-0.1
2939,5,Ellips10,0.01,17,cma-es-ppmf-dp-2-pt-0.1
2759,5,Ellips10,0.1,17,cma-es-ppmf-dp-2-pt-0.1
2639,5,Ellips10,1,17,cma-es-ppmf-dp-2-pt-0.1
2879,5,Ellips10,10,17,cma-es-ppmf-dp-2-pt-0.1
2679,5,Ellips10,100,17,cma-es-ppmf-dp-2-pt-0.1
2939,5,Ellips10,1000,17,cma-es-ppmf-dp-2-pt-0.1
4719,10,Ellips10,0.001,17,cma-es-ppmf-dp-2-pt-0.1
4599,10,Ellips10,0.01,17,cma-es-ppmf-dp-2-pt-0.1
4319,10,Ellips10,0.1,17,cma-es-ppmf-dp-2-pt-0.1
4079,10,Ellips10,1,17,cma-es-ppmf-dp-2-pt-0.1
3759,10,Ellips10,10,17,cma-es-ppmf-dp-2-pt-0.1
4119,10,Ellips10,100,17,cma-es-ppmf-dp-2-pt-0.1
4359,10,Ellips10,1000,17,cma-es-ppmf-dp-2-pt-0.1
23759,30,Ellips10,0.001,17,cma-es-ppmf-dp-2-pt-0.1
24839,30,Ellips10,0.01,17,cma-es-ppmf-dp-2-pt-0.1
23639,30,Ellips10,0.1,17,cma-es-ppmf-dp-2-pt-0.1
20519,30,Ellips10,1,17,cma-es-ppmf-dp-2-pt-0.1
17399,30,Ellips10,10,17,cma-es-ppmf-dp-2-pt-0.1
17399,30,Ellips10,100,17,cma-es-ppmf-dp-2-pt-0.1
19559,30,Ellips10,1000,17,cma-es-ppmf-dp-2-pt-0.1
65799,50,Ellips10,0.001,17,cma-es-ppmf-dp-2-pt-0.1
64599,50,Ellips10,0.01,17,cma-es-ppmf-dp-2-pt-0.1
59599,50,Ellips10,0.1,17,cma-es-ppmf-dp-2-pt-0.1
53399,50,Ellips10,1,17,cma-es-ppmf-dp-2-pt-0.1
48799,50,Ellips10,10,17,cma-es-ppmf-dp-2-pt-0.1
45599,50,Ellips10,100,17,cma-es-ppmf-dp-2-pt-0.1
46799,50,Ellips10,1000,17,cma-es-ppmf-dp-2-pt-0.1
241999,100,Ellips10,0.001,17,cma-es-ppmf-dp-2-pt-0.1
240799,100,Ellips10,0.01,17,cma-es-ppmf-dp-2-pt-0.1
216799,100,Ellips10,0.1,17,cma-es-ppmf-dp-2-pt-0.1
205999,100,Ellips10,1,17,cma-es-ppmf-dp-2-pt-0.1
191599,100,Ellips10,10,17,cma-es-ppmf-dp-2-pt-0.1
177599,100,Ellips10,100,17,cma-es-ppmf-dp-2-pt-0.1
189999,100,Ellips10,1000,17,cma-es-ppmf-dp-2-pt-0.1
4751,2,Ellips100,0.001,17,cma-es-ppmf-dp-2-pt-0.1
4511,2,Ellips100,0.01,17,cma-es-ppmf-dp-2-pt-0.1
4007,2,Ellips100,0.1,17,cma-es-ppmf-dp-2-pt-0.1
3583,2,Ellips100,1,17,cma-es-ppmf-dp-2-pt-0.1
3463,2,Ellips100,10,17,cma-es-ppmf-dp-2-pt-0.1
2983,2,Ellips100,100,17,cma-es-ppmf-dp-2-pt-0.1
2775,2,Ellips100,1000,17,cma-es-ppmf-dp-2-pt-0.1
3359,5,Ellips100,0.001,17,cma-es-ppmf-dp-2-pt-0.1
2999,5,Ellips100,0.01,17,cma-es-ppmf-dp-2-pt-0.1
3139,5,Ellips100,0.1,17,cma-es-ppmf-dp-2-pt-0.1
2979,5,Ellips100,1,17,cma-es-ppmf-dp-2-pt-0.1
3139,5,Ellips100,10,17,cma-es-ppmf-dp-2-pt-0.1
2879,5,Ellips100,100,17,cma-es-ppmf-dp-2-pt-0.1
3079,5,Ellips100,1000,17,cma-es-ppmf-dp-2-pt-0.1
5559,10,Ellips100,0.001,17,cma-es-ppmf-dp-2-pt-0.1
5959,10,Ellips100,0.01,17,cma-es-ppmf-dp-2-pt-0.1
5279,10,Ellips100,0.1,17,cma-es-ppmf-dp-2-pt-0.1
4879,10,Ellips100,1,17,cma-es-ppmf-dp-2-pt-0.1
4559,10,Ellips100,10,17,cma-es-ppmf-dp-2-pt-0.1
4319,10,Ellips100,100,17,cma-es-ppmf-dp-2-pt-0.1
4799,10,Ellips100,1000,17,cma-es-ppmf-dp-2-pt-0.1
36599,30,Ellips100,0.001,17,cma-es-ppmf-dp-2-pt-0.1
36959,30,Ellips100,0.01,17,cma-es-ppmf-dp-2-pt-0.1
35879,30,Ellips100,0.1,17,cma-es-ppmf-dp-2-pt-0.1
31799,30,Ellips100,1,17,cma-es-ppmf-dp-2-pt-0.1
30359,30,Ellips100,10,17,cma-es-ppmf-dp-2-pt-0.1
31559,30,Ellips100,100,17,cma-es-ppmf-dp-2-pt-0.1
31559,30,Ellips100,1000,17,cma-es-ppmf-dp-2-pt-0.1
108799,50,Ellips100,0.001,17,cma-es-ppmf-dp-2-pt-0.1
101799,50,Ellips100,0.01,17,cma-es-ppmf-dp-2-pt-0.1
100199,50,Ellips100,0.1,17,cma-es-ppmf-dp-2-pt-0.1
95599,50,Ellips100,1,17,cma-es-ppmf-dp-2-pt-0.1
90599,50,Ellips100,10,17,cma-es-ppmf-dp-2-pt-0.1
82199,50,Ellips100,100,17,cma-es-ppmf-dp-2-pt-0.1
93799,50,Ellips100,1000,17,cma-es-ppmf-dp-2-pt-0.1
473199,100,Ellips100,0.001,17,cma-es-ppmf-dp-2-pt-0.1
473199,100,Ellips100,0.01,17,cma-es-ppmf-dp-2-pt-0.1
431199,100,Ellips100,0.1,17,cma-es-ppmf-dp-2-pt-0.1
407599,100,Ellips100,1,17,cma-es-ppmf-dp-2-pt-0.1
386399,100,Ellips100,10,17,cma-es-ppmf-dp-2-pt-0.1
370399,100,Ellips100,100,17,cma-es-ppmf-dp-2-pt-0.1
397599,100,Ellips100,1000,17,cma-es-ppmf-dp-2-pt-0.1
4415,2,Sphere,0.001,18,cma-es-ppmf-dp-2-pt-0.1
4255,2,Sphere,0.01,18,cma-es-ppmf-dp-2-pt-0.1
3815,2,Sphere,0.1,18,cma-es-ppmf-dp-2-pt-0.1
3543,2,Sphere,1,18,cma-es-ppmf-dp-2-pt-0.1
3215,2,Sphere,10,18,cma-es-ppmf-dp-2-pt-0.1
3039,2,Sphere,100,18,cma-es-ppmf-dp-2-pt-0.1
2647,2,Sphere,1000,18,cma-es-ppmf-dp-2-pt-0.1
2459,5,Sphere,0.001,18,cma-es-ppmf-dp-2-pt-0.1
2619,5,Sphere,0.01,18,cma-es-ppmf-dp-2-pt-0.1
2879,5,Sphere,0.1,18,cma-es-ppmf-dp-2-pt-0.1
2559,5,Sphere,1,18,cma-es-ppmf-dp-2-pt-0.1
2439,5,Sphere,10,18,cma-es-ppmf-dp-2-pt-0.1
2619,5,Sphere,100,18,cma-es-ppmf-dp-2-pt-0.1
2819,5,Sphere,1000,18,cma-es-ppmf-dp-2-pt-0.1
4359,10,Sphere,0.001,18,cma-es-ppmf-dp-2-pt-0.1
4239,10,Sphere,0.01,18,cma-es-ppmf-dp-2-pt-0.1
4159,10,Sphere,0.1,18,cma-es-ppmf-dp-2-pt-0.1
3839,10,Sphere,1,18,cma-es-ppmf-dp-2-pt-0.1
3599,10,Sphere,10,18,cma-es-ppmf-dp-2-pt-0.1
4119,10,Sphere,100,18,cma-es-ppmf-dp-2-pt-0.1
4399,10,Sphere,1000,18,cma-es-ppmf-dp-2-pt-0.1
19199,30,Sphere,0.001,18,cma-es-ppmf-dp-2-pt-0.1
17159,30,Sphere,0.01,18,cma-es-ppmf-dp-2-pt-0.1
16079,30,Sphere,0.1,18,cma-es-ppmf-dp-2-pt-0.1
14639,30,Sphere,1,18,cma-es-ppmf-dp-2-pt-0.1
11639,30,Sphere,10,18,cma-es-ppmf-dp-2-pt-0.1
12599,30,Sphere,100,18,cma-es-ppmf-dp-2-pt-0.1
14159,30,Sphere,1000,18,cma-es-ppmf-dp-2-pt-0.1
41799,50,Sphere,0.001,18,cma-es-ppmf-dp-2-pt-0.1
42199,50,Sphere,0.01,18,cma-es-ppmf-dp-2-pt-0.1
38199,50,Sphere,0.1,18,cma-es-ppmf-dp-2-pt-0.1
35599,50,Sphere,1,18,cma-es-ppmf-dp-2-pt-0.1
27199,50,Sphere,10,18,cma-es-ppmf-dp-2-pt-0.1
26199,50,Sphere,100,18,cma-es-ppmf-dp-2-pt-0.1
31599,50,Sphere,1000,18,cma-es-ppmf-dp-2-pt-0.1
145999,100,Sphere,0.001,18,cma-es-ppmf-dp-2-pt-0.1
145999,100,Sphere,0.01,18,cma-es-ppmf-dp-2-pt-0.1
133999,100,Sphere,0.1,18,cma-es-ppmf-dp-2-pt-0.1
117199,100,Sphere,1,18,cma-es-ppmf-dp-2-pt-0.1
98799,100,Sphere,10,18,cma-es-ppmf-dp-2-pt-0.1
85599,100,Sphere,100,18,cma-es-ppmf-dp-2-pt-0.1
101199,100,Sphere,1000,18,cma-es-ppmf-dp-2-pt-0.1
4527,2,Ellips10,0.001,18,cma-es-ppmf-dp-2-pt-0.1
4399,2,Ellips10,0.01,18,cma-es-ppmf-dp-2-pt-0.1
3927,2,Ellips10,0.1,18,cma-es-ppmf-dp-2-pt-0.1
3687,2,Ellips10,1,18,cma-es-ppmf-dp-2-pt-0.1
3471,2,Ellips10,10,18,cma-es-ppmf-dp-2-pt-0.1
3087,2,Ellips10,100,18,cma-es-ppmf-dp-2-pt-0.1
2759,2,Ellips10,1000,18,cma-es-ppmf-dp-2-pt-0.1
2839,5,Ellips10,0.001,18,cma-es-ppmf-dp-2-pt-0.1
3179,5,Ellips10,0.01,18,cma-es-ppmf-dp-2-pt-0.1
3019,5,Ellips10,0.1,18,cma-es-ppmf-dp-2-pt-0.1
2759,5,Ellips10,1,18,cma-es-ppmf-dp-2-pt-0.1
2859,5,Ellips10,10,18,cma-es-ppmf-dp-2-pt-0.1
2779,5,Ellips10,100,18,cma-es-ppmf-dp-2-pt-0.1
3279,5,Ellips10,1000,18,cma-es-ppmf-dp-2-pt-0.1
4639,10,Ellips10,0.001,18,cma-es-ppmf-dp-2-pt-0.1
4679,10,Ellips10,0.01,18,cma-es-ppmf-dp-2-pt-0.1
4559,10,Ellips10,0.1,18,cma-es-ppmf-dp-2-pt-0.1
4239,10,Ellips10,1,18,cma-es-ppmf-dp-2-pt-0.1
3719,10,Ellips10,10,18,cma-es-ppmf-dp-2-pt-0.1
4039,10,Ellips10,100,18,cma-es-ppmf-dp-2-pt-0.1
4239,10,Ellips10,1000,18,cma-es-ppmf-dp-2-pt-0.1
25559,30,Ellips10,0.001,18,cma-es-ppmf-dp-2-pt-0.1
23879,30,Ellips10,0.01,18,cma-es-ppmf-dp-2-pt-0.1
23279,30,Ellips10,0.1,18,cma-es-ppmf-dp-2-pt-0.1
21719,30,Ellips10,1,18,cma-es-ppmf-dp-2-pt-0.1
18239,30,Ellips10,10,18,cma-es-ppmf-dp-2-pt-0.1
17639,30,Ellips10,100,18,cma-es-ppmf-dp-2-pt-0.1
19199,30,Ellips10,1000,18,cma-es-ppmf-dp-2-pt-0.1
67199,50,Ellips10,0.001,18,cma-es-ppmf-dp-2-pt-0.1
63199,50,Ellips10,0.01,18,cma-es-ppmf-dp-2-pt-0.1
60399,50,Ellips10,0.1,18,cma-es-ppmf-dp-2-pt-0.1
53799,50,Ellips10,1,18,cma-es-ppmf-dp-2-pt-0.1
50399,50,Ellips10,10,18,cma-es-ppmf-dp-2-pt-0.1
45399,50,Ellips10,100,18,cma-es-ppmf-dp-2-pt-0.1
50399,50,Ellips10,1000,18,cma-es-ppmf-dp-2-pt-0.1
245599,100,Ellips10,0.001,18,cma-es-ppmf-dp-2-pt-0.1
242399,100,Ellips10,0.01,18,cma-es-ppmf-dp-2-pt-0.1
226399,100,Ellips10,0.1,18,cma-es-ppmf-dp-2-pt-0.1
204799,100,Ellips10,1,18,cma-es-ppmf-dp-2-pt-0.1
186399,100,Ellips10,10,18,cma-es-ppmf-dp-2-pt-0.1
