FE,N,Eval,p_target,d_param,Iteration,Alg
20007,2,Ellips10,0.4,100,1,cma-es-ppmf-dp-100-pt-0.4
18335,2,Ellips10,0.5,100,1,cma-es-ppmf-dp-100-pt-0.5
6407,2,Ellips10,0.6,100,1,cma-es-ppmf-dp-100-pt-0.6
18719,2,Ellips10,0.9,100,1,cma-es-ppmf-dp-100-pt-0.9
6659,5,Ellips10,0.1,0.1,1,cma-es-ppmf-dp-0.1-pt-0.1
5659,5,Ellips10,0.2,0.1,1,cma-es-ppmf-dp-0.1-pt-0.2
4759,5,Ellips10,0.3,0.1,1,cma-es-ppmf-dp-0.1-pt-0.3
3959,5,Ellips10,0.4,0.1,1,cma-es-ppmf-dp-0.1-pt-0.4
3819,5,Ellips10,0.5,0.1,1,cma-es-ppmf-dp-0.1-pt-0.5
2839,5,Ellips10,0.6,0.1,1,cma-es-ppmf-dp-0.1-pt-0.6
3759,5,Ellips10,0.9,0.1,1,cma-es-ppmf-dp-0.1-pt-0.9
5419,5,Ellips10,0.1,0.3,1,cma-es-ppmf-dp-0.3-pt-0.1
3699,5,Ellips10,0.2,0.3,1,cma-es-ppmf-dp-0.3-pt-0.2
2719,5,Ellips10,0.3,0.3,1,cma-es-ppmf-dp-0.3-pt-0.3
2199,5,Ellips10,0.4,0.3,1,cma-es-ppmf-dp-0.3-pt-0.4
2139,5,Ellips10,0.5,0.3,1,cma-es-ppmf-dp-0.3-pt-0.5
1759,5,Ellips10,0.6,0.3,1,cma-es-ppmf-dp-0.3-pt-0.6
2959,5,Ellips10,0.9,0.3,1,cma-es-ppmf-dp-0.3-pt-0.9
4519,5,Ellips10,0.1,0.5,1,cma-es-ppmf-dp-0.5-pt-0.1
3139,5,Ellips10,0.2,0.5,1,cma-es-ppmf-dp-0.5-pt-0.2
2039,5,Ellips10,0.3,0.5,1,cma-es-ppmf-dp-0.5-pt-0.3
1879,5,Ellips10,0.4,0.5,1,cma-es-ppmf-dp-0.5-pt-0.4
1759,5,Ellips10,0.5,0.5,1,cma-es-ppmf-dp-0.5-pt-0.5
1879,5,Ellips10,0.6,0.5,1,cma-es-ppmf-dp-0.5-pt-0.6
3259,5,Ellips10,0.9,0.5,1,cma-es-ppmf-dp-0.5-pt-0.9
3419,5,Ellips10,0.1,1,1,cma-es-ppmf-dp-1-pt-0.1
2119,5,Ellips10,0.2,1,1,cma-es-ppmf-dp-1-pt-0.2
1699,5,Ellips10,0.3,1,1,cma-es-ppmf-dp-1-pt-0.3
1459,5,Ellips10,0.4,1,1,cma-es-ppmf-dp-1-pt-0.4
1459,5,Ellips10,0.5,1,1,cma-es-ppmf-dp-1-pt-0.5
1699,5,Ellips10,0.6,1,1,cma-es-ppmf-dp-1-pt-0.6
14399,5,Ellips10,0.9,1,1,cma-es-ppmf-dp-1-pt-0.9
2819,5,Ellips10,0.1,2,1,cma-es-ppmf-dp-2-pt-0.1
1979,5,Ellips10,0.2,2,1,cma-es-ppmf-dp-2-pt-0.2
2019,5,Ellips10,0.3,2,1,cma-es-ppmf-dp-2-pt-0.3
2059,5,Ellips10,0.4,2,1,cma-es-ppmf-dp-2-pt-0.4
2439,5,Ellips10,0.5,2,1,cma-es-ppmf-dp-2-pt-0.5
16359,5,Ellips10,0.6,2,1,cma-es-ppmf-dp-2-pt-0.6
12799,5,Ellips10,0.9,2,1,cma-es-ppmf-dp-2-pt-0.9
21139,5,Ellips10,0.1,10,1,cma-es-ppmf-dp-10-pt-0.1
13719,5,Ellips10,0.2,10,1,cma-es-ppmf-dp-10-pt-0.2
19459,5,Ellips10,0.3,10,1,cma-es-ppmf-dp-10-pt-0.3
16479,5,Ellips10,0.4,10,1,cma-es-ppmf-dp-10-pt-0.4
22619,5,Ellips10,0.5,10,1,cma-es-ppmf-dp-10-pt-0.5
16559,5,Ellips10,0.6,10,1,cma-es-ppmf-dp-10-pt-0.6
13239,5,Ellips10,0.9,10,1,cma-es-ppmf-dp-10-pt-0.9
18339,5,Ellips10,0.1,50,1,cma-es-ppmf-dp-50-pt-0.1
18139,5,Ellips10,0.2,50,1,cma-es-ppmf-dp-50-pt-0.2
17719,5,Ellips10,0.3,50,1,cma-es-ppmf-dp-50-pt-0.3
24879,5,Ellips10,0.4,50,1,cma-es-ppmf-dp-50-pt-0.4
23359,5,Ellips10,0.5,50,1,cma-es-ppmf-dp-50-pt-0.5
18219,5,Ellips10,0.6,50,1,cma-es-ppmf-dp-50-pt-0.6
29639,5,Ellips10,0.9,50,1,cma-es-ppmf-dp-50-pt-0.9
18939,5,Ellips10,0.1,100,1,cma-es-ppmf-dp-100-pt-0.1
16919,5,Ellips10,0.2,100,1,cma-es-ppmf-dp-100-pt-0.2
24999,5,Ellips10,0.3,100,1,cma-es-ppmf-dp-100-pt-0.3
15599,5,Ellips10,0.4,100,1,cma-es-ppmf-dp-100-pt-0.4
14379,5,Ellips10,0.5,100,1,cma-es-ppmf-dp-100-pt-0.5
17399,5,Ellips10,0.6,100,1,cma-es-ppmf-dp-100-pt-0.6
11619,5,Ellips10,0.9,100,1,cma-es-ppmf-dp-100-pt-0.9
18599,10,Ellips10,0.1,0.1,1,cma-es-ppmf-dp-0.1-pt-0.1
14519,10,Ellips10,0.2,0.1,1,cma-es-ppmf-dp-0.1-pt-0.2
11359,10,Ellips10,0.3,0.1,1,cma-es-ppmf-dp-0.1-pt-0.3
9319,10,Ellips10,0.4,0.1,1,cma-es-ppmf-dp-0.1-pt-0.4
7479,10,Ellips10,0.5,0.1,1,cma-es-ppmf-dp-0.1-pt-0.5
6599,10,Ellips10,0.6,0.1,1,cma-es-ppmf-dp-0.1-pt-0.6
11119,10,Ellips10,0.9,0.1,1,cma-es-ppmf-dp-0.1-pt-0.9
12799,10,Ellips10,0.1,0.3,1,cma-es-ppmf-dp-0.3-pt-0.1
8119,10,Ellips10,0.2,0.3,1,cma-es-ppmf-dp-0.3-pt-0.2
6039,10,Ellips10,0.3,0.3,1,cma-es-ppmf-dp-0.3-pt-0.3
4719,10,Ellips10,0.4,0.3,1,cma-es-ppmf-dp-0.3-pt-0.4
4919,10,Ellips10,0.5,0.3,1,cma-es-ppmf-dp-0.3-pt-0.5
5399,10,Ellips10,0.6,0.3,1,cma-es-ppmf-dp-0.3-pt-0.6
5479,10,Ellips10,0.9,0.3,1,cma-es-ppmf-dp-0.3-pt-0.9
9519,10,Ellips10,0.1,0.5,1,cma-es-ppmf-dp-0.5-pt-0.1
5759,10,Ellips10,0.2,0.5,1,cma-es-ppmf-dp-0.5-pt-0.2
4399,10,Ellips10,0.3,0.5,1,cma-es-ppmf-dp-0.5-pt-0.3
4119,10,Ellips10,0.4,0.5,1,cma-es-ppmf-dp-0.5-pt-0.4
4639,10,Ellips10,0.5,0.5,1,cma-es-ppmf-dp-0.5-pt-0.5
6959,10,Ellips10,0.6,0.5,1,cma-es-ppmf-dp-0.5-pt-0.6
35239,10,Ellips10,0.9,0.5,1,cma-es-ppmf-dp-0.5-pt-0.9
6279,10,Ellips10,0.1,1,1,cma-es-ppmf-dp-1-pt-0.1
4199,10,Ellips10,0.2,1,1,cma-es-ppmf-dp-1-pt-0.2
4039,10,Ellips10,0.3,1,1,cma-es-ppmf-dp-1-pt-0.3
4199,10,Ellips10,0.4,1,1,cma-es-ppmf-dp-1-pt-0.4
4719,10,Ellips10,0.5,1,1,cma-es-ppmf-dp-1-pt-0.5
5439,10,Ellips10,0.6,1,1,cma-es-ppmf-dp-1-pt-0.6
34959,10,Ellips10,0.9,1,1,cma-es-ppmf-dp-1-pt-0.9
4359,10,Ellips10,0.1,2,1,cma-es-ppmf-dp-2-pt-0.1
3599,10,Ellips10,0.2,2,1,cma-es-ppmf-dp-2-pt-0.2
3679,10,Ellips10,0.3,2,1,cma-es-ppmf-dp-2-pt-0.3
4439,10,Ellips10,0.4,2,1,cma-es-ppmf-dp-2-pt-0.4
6279,10,Ellips10,0.5,2,1,cma-es-ppmf-dp-2-pt-0.5
10359,10,Ellips10,0.6,2,1,cma-es-ppmf-dp-2-pt-0.6
48879,10,Ellips10,0.9,2,1,cma-es-ppmf-dp-2-pt-0.9
45879,10,Ellips10,0.1,10,1,cma-es-ppmf-dp-10-pt-0.1
37839,10,Ellips10,0.2,10,1,cma-es-ppmf-dp-10-pt-0.2
44559,10,Ellips10,0.3,10,1,cma-es-ppmf-dp-10-pt-0.3
52879,10,Ellips10,0.4,10,1,cma-es-ppmf-dp-10-pt-0.4
49119,10,Ellips10,0.5,10,1,cma-es-ppmf-dp-10-pt-0.5
48239,10,Ellips10,0.6,10,1,cma-es-ppmf-dp-10-pt-0.6
40599,10,Ellips10,0.9,10,1,cma-es-ppmf-dp-10-pt-0.9
50559,10,Ellips10,0.1,50,1,cma-es-ppmf-dp-50-pt-0.1
51279,10,Ellips10,0.2,50,1,cma-es-ppmf-dp-50-pt-0.2
48999,10,Ellips10,0.3,50,1,cma-es-ppmf-dp-50-pt-0.3
38599,10,Ellips10,0.4,50,1,cma-es-ppmf-dp-50-pt-0.4
56359,10,Ellips10,0.5,50,1,cma-es-ppmf-dp-50-pt-0.5
47199,10,Ellips10,0.6,50,1,cma-es-ppmf-dp-50-pt-0.6
45679,10,Ellips10,0.9,50,1,cma-es-ppmf-dp-50-pt-0.9
52439,10,Ellips10,0.1,100,1,cma-es-ppmf-dp-100-pt-0.1
41639,10,Ellips10,0.2,100,1,cma-es-ppmf-dp-100-pt-0.2
46719,10,Ellips10,0.3,100,1,cma-es-ppmf-dp-100-pt-0.3
53439,10,Ellips10,0.4,100,1,cma-es-ppmf-dp-100-pt-0.4
45039,10,Ellips10,0.5,100,1,cma-es-ppmf-dp-100-pt-0.5
51519,10,Ellips10,0.6,100,1,cma-es-ppmf-dp-100-pt-0.6
43279,10,Ellips10,0.9,100,1,cma-es-ppmf-dp-100-pt-0.9
115079,30,Ellips10,0.1,0.1,1,cma-es-ppmf-dp-0.1-pt-0.1
70559,30,Ellips10,0.2,0.1,1,cma-es-ppmf-dp-0.1-pt-0.2
48839,30,Ellips10,0.3,0.1,1,cma-es-ppmf-dp-0.1-pt-0.3
36839,30,Ellips10,0.4,0.1,1,cma-es-ppmf-dp-0.1-pt-0.4
30119,30,Ellips10,0.5,0.1,1,cma-es-ppmf-dp-0.1-pt-0.5
36719,30,Ellips10,0.6,0.1,1,cma-es-ppmf-dp-0.1-pt-0.6
73439,30,Ellips10,0.9,0.1,1,cma-es-ppmf-dp-0.1-pt-0.9
59039,30,Ellips10,0.1,0.3,1,cma-es-ppmf-dp-0.3-pt-0.1
32159,30,Ellips10,0.2,0.3,1,cma-es-ppmf-dp-0.3-pt-0.2
25079,30,Ellips10,0.3,0.3,1,cma-es-ppmf-dp-0.3-pt-0.3
28079,30,Ellips10,0.4,0.3,1,cma-es-ppmf-dp-0.3-pt-0.4
32159,30,Ellips10,0.5,0.3,1,cma-es-ppmf-dp-0.3-pt-0.5
43079,30,Ellips10,0.6,0.3,1,cma-es-ppmf-dp-0.3-pt-0.6
300119,30,Ellips10,0.9,0.3,1,cma-es-ppmf-dp-0.3-pt-0.9
40799,30,Ellips10,0.1,0.5,1,cma-es-ppmf-dp-0.5-pt-0.1
22799,30,Ellips10,0.2,0.5,1,cma-es-ppmf-dp-0.5-pt-0.2
25199,30,Ellips10,0.3,0.5,1,cma-es-ppmf-dp-0.5-pt-0.3
30959,30,Ellips10,0.4,0.5,1,cma-es-ppmf-dp-0.5-pt-0.4
32879,30,Ellips10,0.5,0.5,1,cma-es-ppmf-dp-0.5-pt-0.5
44759,30,Ellips10,0.6,0.5,1,cma-es-ppmf-dp-0.5-pt-0.6
300119,30,Ellips10,0.9,0.5,1,cma-es-ppmf-dp-0.5-pt-0.9
23759,30,Ellips10,0.1,1,1,cma-es-ppmf-dp-1-pt-0.1
24839,30,Ellips10,0.2,1,1,cma-es-ppmf-dp-1-pt-0.2
27839,30,Ellips10,0.3,1,1,cma-es-ppmf-dp-1-pt-0.3
31559,30,Ellips10,0.4,1,1,cma-es-ppmf-dp-1-pt-0.4
31199,30,Ellips10,0.5,1,1,cma-es-ppmf-dp-1-pt-0.5
300119,30,Ellips10,0.6,1,1,cma-es-ppmf-dp-1-pt-0.6
300119,30,Ellips10,0.9,1,1,cma-es-ppmf-dp-1-pt-0.9
21959,30,Ellips10,0.1,2,1,cma-es-ppmf-dp-2-pt-0.1
24719,30,Ellips10,0.2,2,1,cma-es-ppmf-dp-2-pt-0.2
23279,30,Ellips10,0.3,2,1,cma-es-ppmf-dp-2-pt-0.3
24479,30,Ellips10,0.4,2,1,cma-es-ppmf-dp-2-pt-0.4
30119,30,Ellips10,0.5,2,1,cma-es-ppmf-dp-2-pt-0.5
300119,30,Ellips10,0.6,2,1,cma-es-ppmf-dp-2-pt-0.6
300119,30,Ellips10,0.9,2,1,cma-es-ppmf-dp-2-pt-0.9
300119,30,Ellips10,0.1,10,1,cma-es-ppmf-dp-10-pt-0.1
300119,30,Ellips10,0.2,10,1,cma-es-ppmf-dp-10-pt-0.2
300119,30,Ellips10,0.3,10,1,cma-es-ppmf-dp-10-pt-0.3
300119,30,Ellips10,0.4,10,1,cma-es-ppmf-dp-10-pt-0.4
300119,30,Ellips10,0.5,10,1,cma-es-ppmf-dp-10-pt-0.5
300119,30,Ellips10,0.6,10,1,cma-es-ppmf-dp-10-pt-0.6
300119,30,Ellips10,0.9,10,1,cma-es-ppmf-dp-10-pt-0.9
300119,30,Ellips10,0.1,50,1,cma-es-ppmf-dp-50-pt-0.1
300119,30,Ellips10,0.2,50,1,cma-es-ppmf-dp-50-pt-0.2
300119,30,Ellips10,0.3,50,1,cma-es-ppmf-dp-50-pt-0.3
300119,30,Ellips10,0.4,50,1,cma-es-ppmf-dp-50-pt-0.4
300119,30,Ellips10,0.5,50,1,cma-es-ppmf-dp-50-pt-0.5
300119,30,Ellips10,0.6,50,1,cma-es-ppmf-dp-50-pt-0.6
300119,30,Ellips10,0.9,50,1,cma-es-ppmf-dp-50-pt-0.9
300119,30,Ellips10,0.1,100,1,cma-es-ppmf-dp-100-pt-0.1
300119,30,Ellips10,0.2,100,1,cma-es-ppmf-dp-100-pt-0.2
300119,30,Ellips10,0.3,100,1,cma-es-ppmf-dp-100-pt-0.3
300119,30,Ellips10,0.4,100,1,cma-es-ppmf-dp-100-pt-0.4
300119,30,Ellips10,0.5,100,1,cma-es-ppmf-dp-100-pt-0.5
300119,30,Ellips10,0.6,100,1,cma-es-ppmf-dp-100-pt-0.6
300119,30,Ellips10,0.9,100,1,cma-es-ppmf-dp-100-pt-0.9
249799,50,Ellips10,0.1,0.1,1,cma-es-ppmf-dp-0.1-pt-0.1
139799,50,Ellips10,0.2,0.1,1,cma-es-ppmf-dp-0.1-pt-0.2
92799,50,Ellips10,0.3,0.1,1,cma-es-ppmf-dp-0.1-pt-0.3
70399,50,Ellips10,0.4,0.1,1,cma-es-ppmf-dp-0.1-pt-0.4
77999,50,Ellips10,0.5,0.1,1,cma-es-ppmf-dp-0.1-pt-0.5
98599,50,Ellips10,0.6,0.1,1,cma-es-ppmf-dp-0.1-pt-0.6
500199,50,Ellips10,0.9,0.1,1,cma-es-ppmf-dp-0.1-pt-0.9
113399,50,Ellips10,0.1,0.3,1,cma-es-ppmf-dp-0.3-pt-0.1
59999,50,Ellips10,0.2,0.3,1,cma-es-ppmf-dp-0.3-pt-0.2
65199,50,Ellips10,0.3,0.3,1,cma-es-ppmf-dp-0.3-pt-0.3
78999,50,Ellips10,0.4,0.3,1,cma-es-ppmf-dp-0.3-pt-0.4
91599,50,Ellips10,0.5,0.3,1,cma-es-ppmf-dp-0.3-pt-0.5
115999,50,Ellips10,0.6,0.3,1,cma-es-ppmf-dp-0.3-pt-0.6
500199,50,Ellips10,0.9,0.3,1,cma-es-ppmf-dp-0.3-pt-0.9
76399,50,Ellips10,0.1,0.5,1,cma-es-ppmf-dp-0.5-pt-0.1
61799,50,Ellips10,0.2,0.5,1,cma-es-ppmf-dp-0.5-pt-0.2
69599,50,Ellips10,0.3,0.5,1,cma-es-ppmf-dp-0.5-pt-0.3
79799,50,Ellips10,0.4,0.5,1,cma-es-ppmf-dp-0.5-pt-0.4
92199,50,Ellips10,0.5,0.5,1,cma-es-ppmf-dp-0.5-pt-0.5
105199,50,Ellips10,0.6,0.5,1,cma-es-ppmf-dp-0.5-pt-0.6
500199,50,Ellips10,0.9,0.5,1,cma-es-ppmf-dp-0.5-pt-0.9
50399,50,Ellips10,0.1,1,1,cma-es-ppmf-dp-1-pt-0.1
62199,50,Ellips10,0.2,1,1,cma-es-ppmf-dp-1-pt-0.2
70399,50,Ellips10,0.3,1,1,cma-es-ppmf-dp-1-pt-0.3
73599,50,Ellips10,0.4,1,1,cma-es-ppmf-dp-1-pt-0.4
71999,50,Ellips10,0.5,1,1,cma-es-ppmf-dp-1-pt-0.5
143799,50,Ellips10,0.6,1,1,cma-es-ppmf-dp-1-pt-0.6
500199,50,Ellips10,0.9,1,1,cma-es-ppmf-dp-1-pt-0.9
55399,50,Ellips10,0.1,2,1,cma-es-ppmf-dp-2-pt-0.1
60199,50,Ellips10,0.2,2,1,cma-es-ppmf-dp-2-pt-0.2
59399,50,Ellips10,0.3,2,1,cma-es-ppmf-dp-2-pt-0.3
60199,50,Ellips10,0.4,2,1,cma-es-ppmf-dp-2-pt-0.4
500199,50,Ellips10,0.5,2,1,cma-es-ppmf-dp-2-pt-0.5
500199,50,Ellips10,0.6,2,1,cma-es-ppmf-dp-2-pt-0.6
500199,50,Ellips10,0.9,2,1,cma-es-ppmf-dp-2-pt-0.9
500199,50,Ellips10,0.1,10,1,cma-es-ppmf-dp-10-pt-0.1
500199,50,Ellips10,0.2,10,1,cma-es-ppmf-dp-10-pt-0.2
500199,50,Ellips10,0.3,10,1,cma-es-ppmf-dp-10-pt-0.3
500199,50,Ellips10,0.4,10,1,cma-es-ppmf-dp-10-pt-0.4
500199,50,Ellips10,0.5,10,1,cma-es-ppmf-dp-10-pt-0.5
500199,50,Ellips10,0.6,10,1,cma-es-ppmf-dp-10-pt-0.6
500199,50,Ellips10,0.9,10,1,cma-es-ppmf-dp-10-pt-0.9
500199,50,Ellips10,0.1,50,1,cma-es-ppmf-dp-50-pt-0.1
500199,50,Ellips10,0.2,50,1,cma-es-ppmf-dp-50-pt-0.2
500199,50,Ellips10,0.3,50,1,cma-es-ppmf-dp-50-pt-0.3
500199,50,Ellips10,0.4,50,1,cma-es-ppmf-dp-50-pt-0.4
500199,50,Ellips10,0.5,50,1,cma-es-ppmf-dp-50-pt-0.5
500199,50,Ellips10,0.6,50,1,cma-es-ppmf-dp-50-pt-0.6
500199,50,Ellips10,0.9,50,1,cma-es-ppmf-dp-50-pt-0.9
500199,50,Ellips10,0.1,100,1,cma-es-ppmf-dp-100-pt-0.1
500199,50,Ellips10,0.2,100,1,cma-es-ppmf-dp-100-pt-0.2
500199,50,Ellips10,0.3,100,1,cma-es-ppmf-dp-100-pt-0.3
500199,50,Ellips10,0.4,100,1,cma-es-ppmf-dp-100-pt-0.4
500199,50,Ellips10,0.5,100,1,cma-es-ppmf-dp-100-pt-0.5
500199,50,Ellips10,0.6,100,1,cma-es-ppmf-dp-100-pt-0.6
500199,50,Ellips10,0.9,100,1,cma-es-ppmf-dp-100-pt-0.9
2599,2,Ellips100,0.1,0.1,1,cma-es-ppmf-dp-0.1-pt-0.1
2191,2,Ellips100,0.2,0.1,1,cma-es-ppmf-dp-0.1-pt-0.2
2015,2,Ellips100,0.3,0.1,1,cma-es-ppmf-dp-0.1-pt-0.3
1807,2,Ellips100,0.4,0.1,1,cma-es-ppmf-dp-0.1-pt-0.4
1407,2,Ellips100,0.5,0.1,1,cma-es-ppmf-dp-0.1-pt-0.5
1439,2,Ellips100,0.6,0.1,1,cma-es-ppmf-dp-0.1-pt-0.6
1247,2,Ellips100,0.9,0.1,1,cma-es-ppmf-dp-0.1-pt-0.9
3719,2,Ellips100,0.1,0.3,1,cma-es-ppmf-dp-0.3-pt-0.1
2343,2,Ellips100,0.2,0.3,1,cma-es-ppmf-dp-0.3-pt-0.2
1543,2,Ellips100,0.3,0.3,1,cma-es-ppmf-dp-0.3-pt-0.3
1167,2,Ellips100,0.4,0.3,1,cma-es-ppmf-dp-0.3-pt-0.4
903,2,Ellips100,0.5,0.3,1,cma-es-ppmf-dp-0.3-pt-0.5
999,2,Ellips100,0.6,0.3,1,cma-es-ppmf-dp-0.3-pt-0.6
1231,2,Ellips100,0.9,0.3,1,cma-es-ppmf-dp-0.3-pt-0.9
3687,2,Ellips100,0.1,0.5,1,cma-es-ppmf-dp-0.5-pt-0.1
2031,2,Ellips100,0.2,0.5,1,cma-es-ppmf-dp-0.5-pt-0.2
1479,2,Ellips100,0.3,0.5,1,cma-es-ppmf-dp-0.5-pt-0.3
1167,2,Ellips100,0.4,0.5,1,cma-es-ppmf-dp-0.5-pt-0.4
863,2,Ellips100,0.5,0.5,1,cma-es-ppmf-dp-0.5-pt-0.5
1063,2,Ellips100,0.6,0.5,1,cma-es-ppmf-dp-0.5-pt-0.6
3303,2,Ellips100,0.9,0.5,1,cma-es-ppmf-dp-0.5-pt-0.9
3639,2,Ellips100,0.1,1,1,cma-es-ppmf-dp-1-pt-0.1
3471,2,Ellips100,0.2,1,1,cma-es-ppmf-dp-1-pt-0.2
1119,2,Ellips100,0.3,1,1,cma-es-ppmf-dp-1-pt-0.3
927,2,Ellips100,0.4,1,1,cma-es-ppmf-dp-1-pt-0.4
695,2,Ellips100,0.5,1,1,cma-es-ppmf-dp-1-pt-0.5
903,2,Ellips100,0.6,1,1,cma-es-ppmf-dp-1-pt-0.6
8887,2,Ellips100,0.9,1,1,cma-es-ppmf-dp-1-pt-0.9
3767,2,Ellips100,0.1,2,1,cma-es-ppmf-dp-2-pt-0.1
4223,2,Ellips100,0.2,2,1,cma-es-ppmf-dp-2-pt-0.2
7383,2,Ellips100,0.3,2,1,cma-es-ppmf-dp-2-pt-0.3
3455,2,Ellips100,0.4,2,1,cma-es-ppmf-dp-2-pt-0.4
1271,2,Ellips100,0.5,2,1,cma-es-ppmf-dp-2-pt-0.5
1199,2,Ellips100,0.6,2,1,cma-es-ppmf-dp-2-pt-0.6
8007,2,Ellips100,0.9,2,1,cma-es-ppmf-dp-2-pt-0.9
11159,2,Ellips100,0.1,10,1,cma-es-ppmf-dp-10-pt-0.1
12631,2,Ellips100,0.2,10,1,cma-es-ppmf-dp-10-pt-0.2
12551,2,Ellips100,0.3,10,1,cma-es-ppmf-dp-10-pt-0.3
11927,2,Ellips100,0.4,10,1,cma-es-ppmf-dp-10-pt-0.4
11183,2,Ellips100,0.5,10,1,cma-es-ppmf-dp-10-pt-0.5
10775,2,Ellips100,0.6,10,1,cma-es-ppmf-dp-10-pt-0.6
9351,2,Ellips100,0.9,10,1,cma-es-ppmf-dp-10-pt-0.9
3983,2,Ellips100,0.1,50,1,cma-es-ppmf-dp-50-pt-0.1
11231,2,Ellips100,0.2,50,1,cma-es-ppmf-dp-50-pt-0.2
17511,2,Ellips100,0.3,50,1,cma-es-ppmf-dp-50-pt-0.3
6679,2,Ellips100,0.4,50,1,cma-es-ppmf-dp-50-pt-0.4
5967,2,Ellips100,0.5,50,1,cma-es-ppmf-dp-50-pt-0.5
9111,2,Ellips100,0.6,50,1,cma-es-ppmf-dp-50-pt-0.6
19199,2,Ellips100,0.9,50,1,cma-es-ppmf-dp-50-pt-0.9
17519,2,Ellips100,0.1,100,1,cma-es-ppmf-dp-100-pt-0.1
11847,2,Ellips100,0.2,100,1,cma-es-ppmf-dp-100-pt-0.2
15359,2,Ellips100,0.3,100,1,cma-es-ppmf-dp-100-pt-0.3
6647,2,Ellips100,0.4,100,1,cma-es-ppmf-dp-100-pt-0.4
10015,2,Ellips100,0.5,100,1,cma-es-ppmf-dp-100-pt-0.5
5799,2,Ellips100,0.6,100,1,cma-es-ppmf-dp-100-pt-0.6
8367,2,Ellips100,0.9,100,1,cma-es-ppmf-dp-100-pt-0.9
6899,5,Ellips100,0.1,0.1,1,cma-es-ppmf-dp-0.1-pt-0.1
6179,5,Ellips100,0.2,0.1,1,cma-es-ppmf-dp-0.1-pt-0.2
4979,5,Ellips100,0.3,0.1,1,cma-es-ppmf-dp-0.1-pt-0.3
4379,5,Ellips100,0.4,0.1,1,cma-es-ppmf-dp-0.1-pt-0.4
3999,5,Ellips100,0.5,0.1,1,cma-es-ppmf-dp-0.1-pt-0.5
3839,5,Ellips100,0.6,0.1,1,cma-es-ppmf-dp-0.1-pt-0.6
4499,5,Ellips100,0.9,0.1,1,cma-es-ppmf-dp-0.1-pt-0.9
5599,5,Ellips100,0.1,0.3,1,cma-es-ppmf-dp-0.3-pt-0.1
4159,5,Ellips100,0.2,0.3,1,cma-es-ppmf-dp-0.3-pt-0.2
3219,5,Ellips100,0.3,0.3,1,cma-es-ppmf-dp-0.3-pt-0.3
2759,5,Ellips100,0.4,0.3,1,cma-es-ppmf-dp-0.3-pt-0.4
2479,5,Ellips100,0.5,0.3,1,cma-es-ppmf-dp-0.3-pt-0.5
2779,5,Ellips100,0.6,0.3,1,cma-es-ppmf-dp-0.3-pt-0.6
14999,5,Ellips100,0.9,0.3,1,cma-es-ppmf-dp-0.3-pt-0.9
4779,5,Ellips100,0.1,0.5,1,cma-es-ppmf-dp-0.5-pt-0.1
3119,5,Ellips100,0.2,0.5,1,cma-es-ppmf-dp-0.5-pt-0.2
2439,5,Ellips100,0.3,0.5,1,cma-es-ppmf-dp-0.5-pt-0.3
2059,5,Ellips100,0.4,0.5,1,cma-es-ppmf-dp-0.5-pt-0.4
2439,5,Ellips100,0.5,0.5,1,cma-es-ppmf-dp-0.5-pt-0.5
2759,5,Ellips100,0.6,0.5,1,cma-es-ppmf-dp-0.5-pt-0.6
2759,5,Ellips100,0.9,0.5,1,cma-es-ppmf-dp-0.5-pt-0.9
3739,5,Ellips100,0.1,1,1,cma-es-ppmf-dp-1-pt-0.1
2399,5,Ellips100,0.2,1,1,cma-es-ppmf-dp-1-pt-0.2
1819,5,Ellips100,0.3,1,1,cma-es-ppmf-dp-1-pt-0.3
1879,5,Ellips100,0.4,1,1,cma-es-ppmf-dp-1-pt-0.4
2079,5,Ellips100,0.5,1,1,cma-es-ppmf-dp-1-pt-0.5
2759,5,Ellips100,0.6,1,1,cma-es-ppmf-dp-1-pt-0.6
13199,5,Ellips100,0.9,1,1,cma-es-ppmf-dp-1-pt-0.9
2899,5,Ellips100,0.1,2,1,cma-es-ppmf-dp-2-pt-0.1
2179,5,Ellips100,0.2,2,1,cma-es-ppmf-dp-2-pt-0.2
2119,5,Ellips100,0.3,2,1,cma-es-ppmf-dp-2-pt-0.3
2259,5,Ellips100,0.4,2,1,cma-es-ppmf-dp-2-pt-0.4
2679,5,Ellips100,0.5,2,1,cma-es-ppmf-dp-2-pt-0.5
3939,5,Ellips100,0.6,2,1,cma-es-ppmf-dp-2-pt-0.6
11239,5,Ellips100,0.9,2,1,cma-es-ppmf-dp-2-pt-0.9
14019,5,Ellips100,0.1,10,1,cma-es-ppmf-dp-10-pt-0.1
25199,5,Ellips100,0.2,10,1,cma-es-ppmf-dp-10-pt-0.2
15079,5,Ellips100,0.3,10,1,cma-es-ppmf-dp-10-pt-0.3
18599,5,Ellips100,0.4,10,1,cma-es-ppmf-dp-10-pt-0.4
22079,5,Ellips100,0.5,10,1,cma-es-ppmf-dp-10-pt-0.5
16259,5,Ellips100,0.6,10,1,cma-es-ppmf-dp-10-pt-0.6
19219,5,Ellips100,0.9,10,1,cma-es-ppmf-dp-10-pt-0.9
19759,5,Ellips100,0.1,50,1,cma-es-ppmf-dp-50-pt-0.1
15939,5,Ellips100,0.2,50,1,cma-es-ppmf-dp-50-pt-0.2
